Distributors,Address,zipcode,lat,long,operating radius,operating districts,workforce,max_installations
"Hermann-Josef Cleve, Sanitär- und Heizungstechnik e.K. - Inh. Michael Cleve","41462 Neuss, Germany",41462,51.21565543410996,6.666674339199691,70.0,Viersen;Unna;DortmundStadt;Coesfeld;DuisburgStadt,3.0,150.0
Hess Kälte & Klimatechnik GmbH,"83098 Brannenburg, Germany",83098,47.7292573,12.0626848729504,70.0,Pfaffenhofena.d.IlmLand;BerchtesgadenerLandLand,3.0,150.0
Hesse Bad+Heizung GmbH & Co. KG,"58239 Schwerte, Germany",58239,51.43065445,7.5680478694126965,70.0,Coesfeld;Paderborn,3.0,150.0
Hesselbach GmbH,"42853 Remscheid, Germany",42853,51.18307049191557,7.183036678192349,70.0,Mettmann;MuelheimanderRuhrStadt;Heinsberg;KoblenzStadt;Oberbergischer,3.0,150.0
HIDROS Deutschland,"53359 Rheinbach, Germany",53359,50.62008562806643,6.9505987095340656,70.0,Cochem_ZellLand;HerneStadt;LeverkusenStadt;Siegen_Wittgenstein;DuisburgStadt,3.0,150.0
Höber GmbH,"94034 Passau, Germany",94034,48.593963,13.44984601832506,70.0,Landshut;RegensburgLandLand,3.0,150.0
Höfer GmbH,"56170 Bendorf, Germany",56170,50.43208246253788,7.5744465593265415,70.0,DuesseldorfStadt;GießenLand;Rhein_Pfalz_Land,3.0,150.0
Höffken GmbH,"47057 Duisburg-Neudorf, Germany",47057,51.42467784308181,6.788731937895683,70.0,EmslandLand;Rhein_Neuss;Rhein_Erft_;MuelheimanderRuhrStadt,3.0,150.0
Holz und Sonne - GmbH,"76855 Annweiler, Germany",76855,49.20795985,7.963378951198412,70.0,Dillingena.d.DonauLand;KaiserslauternLand;Darmstadt,3.0,150.0
Hopff e.K. Bäder - Sanitär - Heizungsanlagen,"46047 Oberhausen, Germany",46047,51.476079601644834,6.8806124027035045,70.0,Recklinghausen;NeuwiedLand;Rhein_Neuss;MuelheimanderRuhrStadt,3.0,150.0
Horst Hüller GmbH,"38446 Wolfsburg, Germany",38446,52.37507955,10.834302226506944,70.0,UelzenLand;SalzgitterStadt;Hameln_PyrmontLand;WolfenbuettelLand;CelleLand,3.0,150.0
HRV Kälte-Klima GmbH Kälte - Klima - Lüftungsbau,"52068 Aachen, Germany",52068,50.77658938846035,6.123028043888652,70.0,Rhein_Erft_,3.0,150.0
HSB Seefeldt GmbH,"47877 Willich, Germany",47877,51.26128575,6.523193167643982,70.0,Wesel;RemscheidStadt;Dueren,3.0,150.0
HSF Künzel GmbH,"04509 Delitzsch, Germany",4509,51.5159616,12.361533604221835,70.0,OberhavelLand;NordsachsenLand;Anhalt_BitterfeldLand,3.0,150.0
Hübner GmbH Gebäudetechnik,"74743 Seckach, Germany",74743,49.43584894999999,9.337599991895537,70.0,WiesbadenLandeshauptstadt;Main_Kinzig_Land;SpeyerStadt;BadKissingenLand;Schweinfurt,3.0,150.0
Huhn Haustechnik GmbH,"61348 Bad Homburg, Germany",61348,50.226414956668435,8.61137138590495,70.0,EifelBitburg_PruemLand;NeuwiedLand;Mainz_BingenLand;Aschaffenburg;WiesbadenLandeshauptstadt,3.0,150.0
Hunke GmbH - Heizung - Sanitär,"59427 Unna, Germany",59427,51.53448865,7.783236477141997,70.0,Rhein_Sieg_;OsnabrueckStadt;HagenStadt;BonnStadt;MuelheimanderRuhrStadt,3.0,150.0
Hüttenbrauck Kälte-Klimatechnik GmbH,"56077 Koblenz, Germany",56077,50.36341270616408,7.626696871244946,70.0,GrafschaftBentheimLand;NeuwiedLand;Rhein_Pfalz_Land;Alzey_WormsLand;OffenbachamMainStadt,3.0,150.0
hydro-fact Matthias Maaßen,"52525 Heinsberg, Germany",52525,51.059312899999995,6.068108468436552,70.0,MoenchengladbachStadt;Hochsauerland,3.0,150.0
Hydrodrill Bohrgesellschaft GbR,"89362 Offingen, Germany",89362,48.48083935,10.374658626214856,70.0,BoeblingenLand;GuenzburgLand;GoeppingenLand;Weißenburg_Gunzenhausen;LudwigsburgLand,3.0,150.0
Igor Berezin Meisterbetrieb,"58644 Iserlohn, Germany",58644,51.34047465,7.685585893779902,70.0,AltenkirchenWesterwald;Oberbergischer;BonnStadt;Olpe;OberhausenStadt,3.0,150.0
Ing. D. Raubald GmbH,"38855 Wernigerode, Germany",38855,51.841250696509974,10.786177770142162,70.0,NordhausenLand;Dessau_RosslauStadt;HildesheimLand,3.0,150.0
Ing. Fritz Bissert GmbH & Co. KG,"65719 Hofheim, Germany",65719,50.0858055028915,8.414573282231519,70.0,NeuwiedLand;FrankfurtamMainStadt;VogelsbergLand;Rhoen_GrabfeldLand;Rhein_Sieg_,3.0,150.0
Innovative Bausysteme GmbH,"09669 Frankenberg, Germany",9669,50.9187702,13.084682243748412,70.0,WeimarStadt,3.0,150.0
ISH Innovative Sanitär- & Heizungstechnik,"19386 Lübz, Germany",19386,53.4641591169203,12.052273945037255,70.0,LueneburgLand;Luechow_DannenbergLand,3.0,150.0
ITE Industrievertretung Torsten Enders,"09496 Pobershau, Germany",9496,50.6009442,13.18666708507275,70.0,MittelsachsenLand;HofLandLand;ZwickauLand,3.0,150.0
Jakob Drehwald GmbH,"55116 Mainz, Germany",55116,49.99931595978293,8.270097236355854,70.0,LudwigshafenamRheinStadt;GrafschaftBentheimLand;PirmasensStadt,3.0,150.0
Jan Labanc,"54310 Ralingen, Germany",54310,49.806306795802925,6.514866688668237,70.0,RegionalverbandSaarbruecken;SuedwestpfalzLand;Merzig_WadernLand,3.0,150.0
JANSSEN CARL HEINZ GmbH,"31061 Alfeld (Leine), Germany",31061,51.98658215705693,9.815952780933713,70.0,Guetersloh;WolfsburgStadt,3.0,150.0
Johann Nendel Sanitär- und Heizungstechnik GmbH,"91056 Erlangen, Germany",91056,49.58910585,10.954376203489751,70.0,EichstaettLand;ForchheimLand,3.0,150.0
Johann Schwaiger GmbH,"83471 Berchtesgaden, Germany",83471,47.5932254,13.005234541566713,70.0,BerchtesgadenerLandLand,3.0,150.0
Johs. Lenz GmbH,"22113 Oststeinbek, Germany",22113,53.53422687958341,10.149538576957653,70.0,Soltau_FallingbostelLand;HamburgBundesland,3.0,150.0
Jordan & Kremer GmbH,"60316 Frankfurt am Main, Germany",60316,50.1207448414116,8.696526018402373,70.0,Mainz_BingenLand;Lahn_Dill_Land;Neustadta.d.Aisch_BadW.,3.0,150.0
Julius Gaiser GmbH & Co. KG,"89077 Ulm, Germany",89077,48.3923482,9.97116408139515,70.0,GoeppingenLand;LandsbergamLechLand;Memmingen;BiberachLand;UlmUniversitaetsstadtStadt,3.0,150.0
JUNG GmbH Sanitär & Heizungstechnik,"44797 Bochum, Germany",44797,51.43057868998478,7.230033332263187,70.0,OsnabrueckLand;BonnStadt;StaedteregionAachen;SolingenStadt;HagenStadt,3.0,150.0
Jura-Kälte GmbH,"91180 Heideck, Germany",91180,49.12984735,11.11535641255102,70.0,UnterallgaeuLand;Bayreuth;HarburgLand;AugsburgLandLand;KulmbachLand,3.0,150.0
Jürgen Heitger Ing. GmbH,"22419 Hamburg, Germany",22419,53.66578433562939,10.004295775929423,70.0,UelzenLand;DelmenhorstStadt;Rendsburg_Eckernfoerde,3.0,150.0
Jurisch Haustechnik GmbH,"01917 Kamenz/ OT Deutschbaselitz, Germany",1917,51.27948228345078,14.095569306166885,70.0,MittelsachsenLand,3.0,150.0
JW Haustechnik GmbH,"65760 Eschborn, Germany",65760,50.150552887426564,8.55976214056235,70.0,Main_Taunus_Land;KaiserslauternLand;Mainz_BingenLand;Main_SpessartLand;KarlsruheLandLand,3.0,150.0
K +K Kälte-Klimatechnik,"68723 Oftersheim, Germany",68723,49.3872508121821,8.578783023857456,70.0,Rems_Murr_Land;NeunkirchenLand;Neustadta.d.Waldnaab;Main_Kinzig_Land;HohenloheLand,3.0,150.0
Kälte Schübl GmbH,"93057 Regensburg, Germany",93057,49.0536886,12.11724016402971,70.0,NuernbergerLandLand;FreisingLand;PassauLandLand;LandshutLandLand;Freyung_GrafenauLand,3.0,150.0
Kälte- und Klimatechnik Hoefer - Inh. Lutz Thurmann,"29303 Bergen, Germany",29303,52.8061353,9.925799032642852,70.0,StadeLand,3.0,150.0
Kälte-Bast GmbH,"22525 Hamburg, Germany",22525,53.5868646109904,9.922965171616518,70.0,UelzenLand;Ludwigslust_Parchim,3.0,150.0
Kältetechnik Radeck & Jacobsen GmbH,"14513 Teltow, Germany",14513,52.38268460000001,13.276557558292842,70.0,PrignitzLand;BurgenlandLand,3.0,150.0
Karl Göpfert GmbH,"83512 Wasserburg, Germany",83512,48.04986725,12.20508993512868,70.0,OberallgaeuLand;StarnbergLand;EbersbergLand;Aichach_FriedbergLand;RegensburgLandLand,3.0,150.0
KEGA Kälte & Klima GmbH,"06313 Wimmelburg, Germany",6313,51.53213385,11.470734686550653,70.0,Dessau_RosslauStadt;BurgenlandLand,3.0,150.0
Kettner GmbH,"71083 Herrenberg, Germany",71083,48.59972965,8.879578306679097,70.0,Rhein_Neckar_Land;TuebingenLand,3.0,150.0
KEUL Fußbodenheizung Estrich-Fußbodenheizung-Baustoffhandel,"56132 Kemmenau, Germany",56132,50.32495954497193,7.694905222389169,70.0,FrankfurtOderStadt,3.0,150.0
Kinsky Dipl.-Ing. Alexander Henn eK,"58285 Gevelsberg, Germany",58285,51.335113899999996,7.353584382147622,70.0,WittenbergLand;Coesfeld;HammStadt;Euskirchen;Mettmann,3.0,150.0
KKM Haustechnik GmbH,"50823 Cologne, Germany",50823,50.94975484721943,6.923365932724571,70.0,HerneStadt;GelsenkirchenStadt;GrafschaftBentheimLand;Rhein_Neuss,3.0,150.0
KKT Kratochwil GmbH,"99974 Mühlhausen/Thüringen, Germany",99974,51.2375983,10.461968567185986,70.0,FuldaLand,3.0,150.0
Klima Jentzsch GmbH,"01623 Leuben-Schleinitz, Germany",1623,51.20609075,13.307003750735948,70.0,MeißenLand;MittelsachsenLand;GreizLand,3.0,150.0
"KLU Klima-, Luft- und Umwelttechnik Duisburg GmbH","47167 Duisburg, Germany",47167,51.5008097863635,6.798403596438563,70.0,Oberbergischer;BochumStadt;EmslandLand,3.0,150.0
KNIXA industrie + haustechnik GmbH,"92318 Neumarkt, Germany",92318,49.27806195,11.487427901978727,70.0,VerdenLand;Bayreuth;Ingolstadt;Main_SpessartLand;Wunsiedeli.Fichtelgebirge,3.0,150.0
Knothe Sanitär _ Heizung - Elektro GmbH,"44263 Dortmund, Germany",44263,51.48954256743802,7.503768132969682,70.0,MoenchengladbachStadt;Unna,3.0,150.0
KOESTER HEINRICH GmbH CO KG,"38100 Braunschweig, Germany",38100,52.26397406103293,10.522687376505996,70.0,Hameln_PyrmontLand,3.0,150.0
Kopp GmbH HLS-Technik,"94258 Frauenau, Germany",94258,48.98351990000001,13.336617166211223,70.0,DeggendorfLand;Straubing,3.0,150.0
Kopp Haustechnik GmbH,"34225 Baunatal, Germany",34225,51.25452599657428,9.412648631962307,70.0,HolzmindenLand;Hersfeld_RotenburgLand;Unna;Goettingen;Guetersloh,3.0,150.0
Kraft GmbH,"34125 Kassel, Germany",34125,51.32889102565989,9.525132552370085,70.0,Werra_Meißner_Land;Goettingen;GoslarLand,3.0,150.0
Krämer Erdwärme GmbH,"76706 Dettenheim-Rußheim, Germany",76706,49.1725647319272,8.41991459627964,70.0,FrankfurtOderStadt;LudwigshafenamRheinStadt;KarlsruheStadtStadt;SpeyerStadt;KaiserslauternStadt,3.0,150.0
Krause Schwimmbad-Technik,"21714 Hammah, Germany",21714,53.61944936979165,9.369493754359851,70.0,NeumuensterStadt;CuxhavenLand,3.0,150.0
KS Anlagentechnik GmbH,"03222 Lübbenau /Spreewald, Germany",3222,51.83217335,13.939672828089636,70.0,Potsdam_MittelmarkLand;Maerkisch_OderlandLand,3.0,150.0
"KS Kälte-, Klima- und Lüftungstechnik GmbH","55543 Bad Kreuznach, Germany",55543,49.83861100243044,7.865336376052836,70.0,SuedwestpfalzLand;MainzStadt;Rheingau_Taunus_Land;Limburg_WeilburgLand;Trier_SaarburgLand,3.0,150.0
Kühhorn GmbH,"90613 Großhabersdorf, Germany",90613,49.4101744,10.783981966938763,70.0,BambergLandLand;Main_Tauber_Land;Amberg_SulzbachLand;Erlangen_HoechstadtLand;RegensburgLandLand,3.0,150.0
Kunkel GmbH,"44359 Dortmund, Germany",44359,51.568787245417155,7.386722772068759,70.0,Euskirchen;DuesseldorfStadt;Hochsauerland;Coesfeld,3.0,150.0
Kupka GmbH,"44579 Castrop-Rauxel, Germany",44579,51.581497813456345,7.306871251317563,70.0,KrefeldStadt;Coesfeld;Borken;Rhein_Neuss;Unna,3.0,150.0
Kurt Höfflin Kälte- Klimatechnik,"79268 Bötzingen, Germany",79268,48.07143163108219,7.717286259929062,70.0,SigmaringenLand;RastattLand;EnzLand;EmmendingenLand,3.0,150.0
Kurtz Versorgungstechnik GmbH,"83543 Rott am Inn, Germany",83543,47.9875679,12.12717886208296,70.0,SaaleLand;EichstaettLand;Rheinisch_Bergischer,3.0,150.0
Lars Stoll GmbH Technischer Gebäudeservice,"20459 Hamburg, Germany",20459,53.547298311922006,9.979554249436212,70.0,Steinburg;Ludwigslust_Parchim;Ploen;Nordfriesland;KielLandeshauptstadt,3.0,150.0
Lenz GmbH,"53639 Königswinter, Germany",53639,50.70142452814435,7.240760463435367,70.0,Mayen_KoblenzLand;AltenkirchenWesterwald;Hochsauerland;Rhein_Lahn_Land;Limburg_WeilburgLand,3.0,150.0
Leo Beckmann GmbH,"48341 Münster-Altenberge, Germany",48341,52.04249085,7.478208862605294,70.0,DortmundStadt;Maerkischer;WittenbergLand;SolingenStadt;GelsenkirchenStadt,3.0,150.0
LET Löwer & Co. GmbH,"34277 Fuldabrück-Dörnhagen, Germany",34277,51.24165207038556,9.501096113444722,70.0,ErfurtStadt;Guetersloh;Goettingen;Soest;BielefeldStadt,3.0,150.0
"Leuendorff Gebäudetechnik, Energie- und Mineralölhandel GmbH","13125 Berlin, Germany",13125,52.63700179999999,13.487047653624193,70.0,Teltow_FlaemingLand;Elbe_ElsterLand,3.0,150.0
Liekam Haustechnik GmbH,"49076 Osnabrück, Germany",49076,52.28193249131152,8.019437376982838,70.0,Paderborn;BochumStadt;Minden_Luebbecke;CloppenburgLand;EssenStadt,3.0,150.0
Lindemann Haustechnik GmbH & Co. KG,"44879 Bochum-Linden, Germany",44879,51.42988830225409,7.161485465236468,70.0,Ennepe_Ruhr_;Mettmann,3.0,150.0
Lorenz Heizung - Lüftung - Klima GmbH,"61209 Echzell / Gettenau, Germany",61209,50.38843645,8.894802547841001,70.0,FrankfurtOderStadt;Main_Kinzig_Land;NeuwiedLand,3.0,150.0
Löser + Anspach GmbH,"56070 Koblenz, Germany",56070,50.374941338367435,7.588230976525044,70.0,KoblenzStadt;Olpe;DuesseldorfStadt;OffenbachamMainStadt,3.0,150.0
Lothar Dörr e.K.,"55120 Mainz, Germany",55120,50.019150666074935,8.22484169417063,70.0,Alzey_WormsLand;VulkaneifelLand;Rheingau_Taunus_Land;MiltenbergLand;LudwigshafenamRheinStadt,3.0,150.0
Lothar Stefke Kälte und Klimatechnik,"74252 Massenbachhausen, Germany",74252,49.17689122434437,9.04800011982916,70.0,Rhein_Pfalz_Land;Darmstadt_DieburgLand;KarlsruheStadtStadt;AschaffenburgLand;HeilbronnStadtStadt,3.0,150.0
Lotter Metall GmbH + Co.KG,"04552 Borna / OT Zedtlitz, Germany",4552,51.12067865,12.504781113050988,70.0,GreizLand;Unstrut_Hainich_Land;MittelsachsenLand,3.0,150.0
Lüftungs Heizungs Sanitär Anlagenbau GmbH,"06779 Raguhn, Germany",6779,51.7457778,12.253127188110295,70.0,Oder_SpreeLand;BrandenburganderHavel,3.0,150.0
Lutz Elektro u. Sanitär GmbH,"38239 Salzgitter, Germany",38239,52.18084481354322,10.465228935962603,70.0,BoerdeLand;Mansfeld_SuedharzLand;StendalLand;WolfenbuettelLand,3.0,150.0
Maier & Sohn GmbH & Co. KG,"86381 Krumbach, Germany",86381,48.243257345440114,10.369003916739796,70.0,SigmaringenLand;StuttgartLandeshauptstadt;EsslingenLand;ReutlingenLand;EichstaettLand,3.0,150.0
MAMMUT Kühlanlagen GmbH,"57250 Netphen, Germany",57250,50.904191851420286,8.120871449084309,70.0,AhrweilerLand;Oberbergischer;WittenbergLand;Cochem_ZellLand;Limburg_WeilburgLand,3.0,150.0
Manfred Graf GmbH,"76185 Karlsruhe, Germany",76185,49.012034475458535,8.35992624112265,70.0,KaiserslauternLand;OrtenauLand;Rhein_Neckar_Land;RastattLand;Main_Taunus_Land,3.0,150.0
Manfred Mayer Bauspenglerei Sanitär Heizung,"89192 Rammingen, Germany",89192,48.51582982732211,10.169150768126306,70.0,PforzheimStadtStadt;BadToelz_Wolfratshausen;ReutlingenLand;HeidenheimLand;LindauBodenseeLand,3.0,150.0
Marc Schmitz GmbH,"50933 Cologne, Germany",50933,50.941612258810395,6.881430488163072,70.0,HerneStadt;Soest;Heinsberg;HammStadt;KoblenzStadt,3.0,150.0
Marcel Winkel poolshop123,"23566 Lübeck, Germany",23566,53.86856148943599,10.7257835740325,70.0,NeumuensterStadt;Rostock,3.0,150.0
MARIO SCHÖPE - Der Bad-Profi,"76228 Karlsruhe, Germany",76228,48.9602234849485,8.478237415497183,70.0,HeidelbergStadtStadt;BodenseeLand;BoeblingenLand;SuedlicheWeinstraßeLand;OdenwaldLand,3.0,150.0
Mark Ellendt,"27299 Langwedel, Germany",27299,53.00272385,9.181585744284812,70.0,CloppenburgLand;Pinneberg;PeineLand,3.0,150.0
Markus Schwich GmbH,"21357 Bardowick, Germany",21357,53.29825938703953,10.382503324264388,70.0,Soltau_FallingbostelLand,3.0,150.0
Marx GmbH,"79541 Lörrach-Brombach, Germany",79541,47.64014375,7.690329139447585,70.0,TuttlingenLand;LoerrachLand,3.0,150.0
Mayer Bauelemente GmbH,"69242 Mühlhausen, Germany",69242,49.248948013549786,8.725313919754116,70.0,BirkenfeldLand;Main_SpessartLand;HeilbronnStadtStadt;LandauinderPfalzStadt;Rhein_Hunsrueck_Land,3.0,150.0
MB Gebäudetechnik GmbH,"71332 Waiblingen, Germany",71332,48.8261624,9.308938599479552,70.0,Ansbach;MiltenbergLand;BoeblingenLand,3.0,150.0
Meisterbetrieb Heinz & Carmen Unterberg GbR,"47228 Duisburg, Germany",47228,51.41659545578077,6.687909816103471,70.0,HagenStadt;GelsenkirchenStadt;KrefeldStadt;MoenchengladbachStadt,3.0,150.0
Meisterbetrieb Jochen Buck,"72584 Hülben, Germany",72584,48.52185255,9.406917775010713,70.0,CalwLand;Alb_Donau_Land,3.0,150.0
Meisterbetrieb Simon Seeler,"87662 Markt Kaltental/Blonhofen, Germany",87662,47.88987885,10.754931798192892,70.0,Kaufbeuren;Augsburg,3.0,150.0
Metzler GmbH & Co KG,"63619 Bad Orb, Germany",63619,50.2273836323813,9.34802912973134,70.0,Aschaffenburg;Mainz_BingenLand;OffenbachLand,3.0,150.0
Meyer & Kohlmann GmbH & Co. KG Kälte- und Klimatechnik Remscheid,"42897 Remscheid, Germany",42897,51.18750523422175,7.264249471013954,70.0,Paderborn;KrefeldStadt;LeverkusenStadt;Guetersloh;Hochsauerland,3.0,150.0
Michael Schuba Klimatechnik,"47877 Willich, Germany",47877,51.26128575,6.523193167643982,70.0,HerneStadt;Maerkischer;EssenStadt;Mettmann;MuensterStadt,3.0,150.0
"Michael Türk Sanitär, Heiz- und Umwelttechnik GmbH","31157 Sarstedt, Germany",31157,52.23643448184512,9.863498880764256,70.0,BremenBundesland;HolzmindenLand;Schwalm_Eder_Land;SalzgitterStadt;Luechow_DannenbergLand,3.0,150.0
MODULTEQ GmbH & Co. KG,"13156 Berlin, Germany",13156,52.5814116,13.399532797838342,70.0,Teltow_FlaemingLand;PotsdamStadt;PrignitzLand,3.0,150.0
Möhring Versorgungstechnik GmbH & Möhring Gebäudemanagement GmbH,"27572 Bremerhaven, Germany",27572,53.50752888618062,8.598787219167594,70.0,WittmundLand,3.0,150.0
Molderings Haustechnik GmbH,"47647 Kerken-Aldekerk, Germany",47647,51.44834055,6.382046946929046,70.0,Ennepe_Ruhr_;Viersen;HammStadt;KoelnStadt;Recklinghausen,3.0,150.0
MT-Trading oHG,"21077 Hamburg, Germany",21077,53.44131990909587,9.960266915247539,70.0,OldenburgOldenburgStadt;Segeberg;HerzogtumLauenburg;HamburgBundesland,3.0,150.0
MÜHLING-MONTAGEN GmbH,"63920 Großheubach, Germany",63920,49.73466465,9.227454716001066,70.0,Main_SpessartLand;SchwaebischHallLand;Main_Taunus_Land;FrankfurtOderStadt,3.0,150.0
Nadler Klimatechnik AG,"70734 Fellbach, Germany",70734,48.7984177,9.277421726541913,70.0,AnsbachLandLand;EsslingenLand;GuenzburgLand;NeustadtanderWeinstraße;CalwLand,3.0,150.0
NaturEnergieLaden GmbH & Co KG,"38350 Helmstedt, Germany",38350,52.23241984354,11.004073167602053,70.0,BoerdeLand;NortheimLand;WolfsburgStadt;Luechow_DannenbergLand,3.0,150.0
NHW Energieservice GmbH,"21465 Reinbek, Germany",21465,53.52326241318857,10.247788010536448,70.0,NeumuensterStadt;GifhornLand;DelmenhorstStadt,3.0,150.0
Nicoara Wärme-Kälte-Klimatechnik Dipl. Ing. (FH) Lucian Nicoara,"72070 Tübingen, Germany",72070,48.5215327,9.025841165624527,70.0,UlmUniversitaetsstadtStadt;BoeblingenLand;SigmaringenLand,3.0,150.0
Nowak GmbH,"51429 Bergisch Gladbach, Germany",51429,50.96837515,7.1869643908070024,70.0,Hochsauerland;SolingenStadt;BonnStadt;DortmundStadt;WittenbergLand,3.0,150.0
OET Kälte & Wärme GmbH,"48607 Ochtrup, Germany",48607,52.2150857,7.172083783235706,70.0,LeverkusenStadt;Herford;MuelheimanderRuhrStadt;OsnabrueckStadt;Soest,3.0,150.0
OTTO HERMANN GmbH,"82008 Unterhaching, Germany",82008,48.0700547,11.622559599703937,70.0,OberallgaeuLand;Saale_Holzland_Land;MiesbachLand;Weilheim_SchongauLand;Landshut,3.0,150.0
"ÖwA - Öl- und Gasfeuerungen, Wärmetechnische Anlagen GmbH","45468 Mülheim, Germany",45468,51.428493395515076,6.88654066145512,70.0,Wesel;BonnStadt;DortmundStadt;HerneStadt,3.0,150.0
Pasberg & Neitzke GmbH,"31135 Hildesheim, Germany",31135,52.158279938618364,9.976313408682747,70.0,SchaumburgLand;Paderborn;GoslarLand;Herford;HelmstedtLand,3.0,150.0
Paul Heller GmbH & Co. KG,"33739 Bielefeld, Germany",33739,52.08546065157582,8.520940663506645,70.0,HildesheimLand;CelleLand;Hoexter;Kasseldocumenta_Stadt;MuensterStadt,3.0,150.0
Paul Trechten GmbH,"23758 Oldenburg in Holstein, Germany",23758,54.29241968905965,10.884947998949935,70.0,SchwerinLandeshauptstadt,3.0,150.0
PEKER Sanitär-Heizung-Solar,"68229 Mannheim, Germany",68229,49.43942614667819,8.576346447777192,70.0,AschaffenburgLand;BoeblingenLand;Darmstadt_DieburgLand;HeilbronnStadtStadt;Dingolfing_LandauLand,3.0,150.0
Pelzl Heizungsbau GmbH,"87600 Kaufbeuren, Germany",87600,47.88185435,10.603651287221377,70.0,UlmUniversitaetsstadtStadt;BadToelz_Wolfratshausen;Augsburg;Memmingen;EbersbergLand,3.0,150.0
Peter Berboth GmbH,"51063 Cologne, Germany",51063,50.96837015015017,7.005581754033276,70.0,BottropStadt;Rhein_Erft_;StaedteregionAachen;KoblenzStadt;Cochem_ZellLand,3.0,150.0
Peter Handrick GmbH,"09337 Callenberg/OT Falken, Germany",9337,50.81135948240723,12.693843979859496,70.0,GreizLand;WeimarerLandLand;ZwickauLand;ErzgebirgsLand,3.0,150.0
Peter Karl GmbH,"90579 Langenzenn, Germany",90579,49.48883485,10.781323586656933,70.0,Weißenburg_Gunzenhausen;KronachLand;KitzingenLand;Main_SpessartLand;HohenloheLand,3.0,150.0
Pfütze GmbH,"77933 Lahr, Germany",77933,48.335528214101146,7.865058977820648,70.0,HeidelbergStadtStadt;KarlsruheLandLand;EmmendingenLand;RottweilLand,3.0,150.0
Pingen Sanitär GmbH,"65843 Sulzbach, Germany",65843,50.13332405,8.532216674360956,70.0,Mainz_BingenLand;WetterauLand;NeustadtanderWeinstraße;Siegen_Wittgenstein;Waldeck_FrankenbergLand,3.0,150.0
PLA Pumpen- und Anlagenbau GmbH,"24568 Kaltenkirchen, Germany",24568,53.83219062345485,9.955560250683158,70.0,Ploen;BremenBundesland;RotenburgWuemmeLand,3.0,150.0
PMW Pumpen- und Maschinentechnik GmbH,"34576 Homberg-Berge, Germany",34576,51.02987919993263,9.417879160703992,70.0,NordhausenLand;KasselLand;NortheimLand,3.0,150.0
Poolservice-Salm,"55471 Biebern, Germany",55471,49.98638590590153,7.446717489006335,70.0,Bernkastel_WittlichLand;PirmasensStadt;Limburg_WeilburgLand;SpeyerStadt;NeuwiedLand,3.0,150.0
"Pries Heiztechnik, Inhaber: Anton Pries","90522 Oberasbach, Germany",90522,49.4236043,10.970870907734694,70.0,RothLand;Bayreuth;Bamberg;SaaleLand,3.0,150.0
PRIMATHERM® - Systemtechnik GmbH,"88480 Ulm, Germany",88480,48.26129858935187,9.916640801275186,70.0,Aichach_FriedbergLand;RottweilLand;GuenzburgLand;UlmUniversitaetsstadtStadt,3.0,150.0
Putzmeister Holding GmbH,"72631 Aichtal, Germany",72631,48.62785065,9.252390680962806,70.0,LandauinderPfalzStadt;StuttgartLandeshauptstadt;CalwLand;GoeppingenLand;SchwaebischHallLand,3.0,150.0
Räder & Fries GmbH,"67550 Worms-Abenheim, Germany",67550,49.67746231299522,8.329233579652946,70.0,Alzey_WormsLand;FrankenthalPfalzStadt;Dillingena.d.DonauLand;AschaffenburgLand;OffenbachamMainStadt,3.0,150.0
"Randecker GmbH, Sanitär- und Heizungsbau","72581 Dettingen an der Erms, Germany",72581,48.5267153,9.360576557616142,70.0,LandauinderPfalzStadt;Rems_Murr_Land;GoeppingenLand,3.0,150.0
Reichstädter Heizungsbau GmbH,"01744 Dippoldiswalde OT Reichstädt, Germany",1744,50.88174377605068,13.662438916422794,70.0,ErzgebirgsLand,3.0,150.0
Reimann Innovation und Umwelt,"03051 Cottbus, Germany",3051,51.71527720054167,14.35840007574787,70.0,BarnimLand,3.0,150.0
Reinhold Wenz & Söhne GmbH,"65329 Hohenstein - Breithardt, Germany",65329,50.19573513092786,8.100996527008494,70.0,Rheingau_Taunus_Land;OffenbachamMainStadt;AschaffenburgLand;Dingolfing_LandauLand,3.0,150.0
Remmetz Sanitär · Heizungstechnik,"47803 Krefeld, Germany",47803,51.34670742632783,6.551211758057383,70.0,Borken;Maerkischer;RemscheidStadt;KrefeldStadt,3.0,150.0
renopan AG,"53619 Rheinbreitbach, Germany",53619,50.620476927117615,7.232342414202106,70.0,DortmundStadt;GrafschaftBentheimLand;BottropStadt;StaedteregionAachen;Viersen,3.0,150.0
RIES GmbH,"64569 Nauheim, Germany",64569,49.952850700000006,8.462535727778182,70.0,SuedlicheWeinstraßeLand;Marburg_BiedenkopfLand;Rheingau_Taunus_Land;Main_Tauber_Land;AltenkirchenWesterwald,3.0,150.0
Rische Kälte- und Klimatechnik GmbH,"56751 Polch, Germany",56751,50.29831323885786,7.311690430443423,70.0,Mettmann;Alzey_WormsLand;OffenbachLand;RemscheidStadt;DuesseldorfStadt,3.0,150.0
RK-COOL GmbH,"03042 Cottbus, Germany",3042,51.75595702317929,14.362796708649347,70.0,Dahme_SpreewaldLand;CottbusStadt;GoerlitzLand;UckermarkLand,3.0,150.0
RK-Haustechnik GmbH,"86343 Königsbrunn, Germany",86343,48.26094685,10.885834557912528,70.0,GuenzburgLand;LandshutLandLand;Schwabach;UnterallgaeuLand;StarnbergLand,3.0,150.0
